Vtg,Vds,I
0.37,0.0,0.29,2124418.569,2124418.569
0.37,0.0,0.28,2123055.889,2123055.889
0.37,0.0,0.27,2121092.619,2121092.619
0.37,0.0,0.26,2118288.18,2118288.18
0.37,0.0,0.25,2114327.486,2114327.486
0.37,0.0,0.24,2108814.38,2108814.38
0.37,0.0,0.23,2101274.408,2101274.408
0.37,0.0,0.22,2091168.616,2091168.616
0.37,0.0,0.21,2077914.997,2077914.997
0.37,0.0,0.2,2060909.211,2060909.211
0.37,0.0,0.19,2039535.782,2039535.782
0.37,0.0,0.18,2013166.08,2013166.08
0.37,0.0,0.17,1981146.251,1981146.251
0.37,0.0,0.16,1942781.971,1942781.971
0.37,0.0,0.15,1897326.655,1897326.655
0.37,0.0,0.14,1843977.429,1843977.429
0.37,0.0,0.13,1781881.204,1781881.204
0.37,0.0,0.12,1710152.112,1710152.112
0.37,0.0,0.11,1627901.385,1627901.385
0.37,0.0,0.1,1534280.813,1534280.813
0.37,0.0,0.09,1428541.068,1428541.068
0.37,0.0,0.08,1310104.758,1310104.758
0.37,0.0,0.07,1178664.947,1178664.947
0.37,0.0,0.06,1034280.647,1034280.647
0.37,0.0,0.05,877516.127,877516.127
0.37,0.0,0.04,709565.466,709565.466
0.37,0.0,0.03,532377.989,532377.989
0.37,0.0,0.02,349016.844,349016.844
0.37,0.0,0.01,165895.55,165895.55
0.37,0.0,-0.0,-0.0,-0.0
0.37,0.0,-0.01,-114808.874,-114808.874
0.37,0.0,-0.02,-146823.141,-146823.141
0.37,0.0,-0.03,-107772.253,-107772.253
0.37,0.0,-0.04,-50924.137,-50924.137
0.37,0.0,-0.05,-15682.444,-15682.444
0.37,0.0,-0.06,-3129.309,-3129.309
0.37,0.0,-0.07,-400.952,-400.952
0.37,0.0,-0.08,-32.691,-32.691
0.37,0.0,-0.09,-1.682,-1.682
0.37,0.0,-0.1,-0.054,-0.054
0.37,0.0,-0.11,-0.001,-0.001
0.37,0.0,-0.12,-0.0,-0.0
0.37,0.0,-0.13,-0.0,-0.0
0.37,0.0,-0.14,-0.0,-0.0
0.37,0.0,-0.15,-0.0,-0.0
0.37,0.0,-0.16,-0.0,-0.0
0.37,0.0,-0.17,-0.0,0.0
0.37,0.0,-0.18,-0.0,0.0
0.37,0.0,-0.19,-0.0,0.0
0.37,0.0,-0.2,-0.0,0.0
0.36,0.0,0.4,2113174.417,2113174.417
0.36,0.0,0.39,2113157.012,2113157.012
0.36,0.0,0.38,2113131.406,2113131.406
0.36,0.0,0.37,2113093.743,2113093.743
0.36,0.0,0.36,2113038.351,2113038.351
0.36,0.0,0.35,2112956.912,2112956.912
0.36,0.0,0.34,2112837.221,2112837.221
0.36,0.0,0.33,2112661.419,2112661.419
0.36,0.0,0.32,2112403.423,2112403.423
0.36,0.0,0.31,2112024.805,2112024.805
0.36,0.0,0.3,2111470.652,2111470.652
0.36,0.0,0.29,2110662.177,2110662.177
0.36,0.0,0.28,2109486.675,2109486.675
0.36,0.0,0.27,2107786.089,2107786.089
0.36,0.0,0.26,2105343.168,2105343.168
0.36,0.0,0.25,2101867.316,2101867.316
0.36,0.0,0.24,2096983.385,2096983.385
0.36,0.0,0.23,2090227.93,2090227.93
0.36,0.0,0.22,2081056.786,2081056.786
0.36,0.0,0.21,2068864.046,2068864.046
0.36,0.0,0.2,2053006.463,2053006.463
0.36,0.0,0.19,2032823.35,2032823.35
0.36,0.0,0.18,2007644.008,2007644.008
0.36,0.0,0.17,1976781.692,1976781.692
0.36,0.0,0.16,1939519.668,1939519.668
0.36,0.0,0.15,1895097.22,1895097.22
0.36,0.0,0.14,1842383.623,1842383.623
0.36,0.0,0.13,1781472.508,1781472.508
0.36,0.0,0.12,1710512.928,1710512.928
0.36,0.0,0.11,1628921.236,1628921.236
0.36,0.0,0.1,1535832.091,1535832.091
0.36,0.0,0.09,1430475.545,1430475.545
0.36,0.0,0.08,1312252.883,1312252.883
0.36,0.0,0.07,1180830.601,1180830.601
0.36,0.0,0.06,1036252.684,1036252.684
0.36,0.0,0.05,879067.757,879067.757
0.36,0.0,0.04,710454.814,710454.814
0.36,0.0,0.03,532334.24,532334.24
0.36,0.0,0.02,347815.777,347815.777
